grid_id,region,lon,lat,scenario,period,flood_prob,drought_prob,heat_prob,composite_prob,risk_category
2,mato_grosso,-59.5,-18.0,SSP2-4.5,2080,0.04,0.99,0.7084174468445216,0.9972008074897074,Very High
2,mato_grosso,-59.5,-18.0,SSP5-8.5,2030,0.04,0.9678054644173851,0.29887468641279563,0.978330492298091,Very High
2,mato_grosso,-59.5,-18.0,SSP5-8.5,2050,0.04,0.99,0.6902159394664297,0.9970260730188777,Very High
2,mato_grosso,-59.5,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
2,mato_grosso,-59.5,-18.0,historical,baseline,0.04,0.9648865063628685,0.24093182332560784,0.974412605831867,Very High
2,punjab,74.3,29.5,SSP1-2.6,2030,0.04,0.99,0.1657738716538658,0.9919914291678771,Very High
2,punjab,74.3,29.5,SSP1-2.6,2050,0.04,0.99,0.2779829991394314,0.9930686367917385,Very High
2,punjab,74.3,29.5,SSP1-2.6,2080,0.04,0.99,0.3149936901528239,0.9934239394254671,Very High
2,punjab,74.3,29.5,SSP2-4.5,2030,0.04,0.99,0.17388156850090808,0.9920692630576087,Very High
2,punjab,74.3,29.5,SSP2-4.5,2050,0.04,0.99,0.3748947493001582,0.9939989895932815,Very High
2,punjab,74.3,29.5,SSP2-4.5,2080,0.04,0.99,0.5874454674649053,0.9960394764876631,Very High
2,punjab,74.3,29.5,SSP5-8.5,2030,0.04,0.99,0.18549842048139378,0.9921807848366214,Very High
2,punjab,74.3,29.5,SSP5-8.5,2050,0.04,0.99,0.49657222914929783,0.9951670933998332,Very High
2,punjab,74.3,29.5,SSP5-8.5,2080,0.04,0.99,0.9435919818717675,0.999458483025969,Very High
2,punjab,74.3,29.5,historical,baseline,0.04,0.99,0.14047417740405022,0.9917485521030789,Very High
2,rhine_meuse,3.5,51.2,SSP1-2.6,2030,0.04,0.2675933578011327,0.023464694870352947,0.31338789393409494,Medium
2,rhine_meuse,3.5,51.2,SSP1-2.6,2050,0.04,0.42718061976215915,0.09159884636764219,0.5004642056022142,High
2,rhine_meuse,3.5,51.2,SSP1-2.6,2080,0.04,0.5636266865189398,0.1072488554429033,0.6260101359381862,High
2,rhine_meuse,3.5,51.2,SSP2-4.5,2030,0.04,0.32898347924152793,0.030945111674919482,0.37575823399563024,Medium
2,rhine_meuse,3.5,51.2,SSP2-4.5,2050,0.04,0.523187227785749,0.13917575392835013,0.6059660846476806,High
2,rhine_meuse,3.5,51.2,SSP2-4.5,2080,0.04,0.7442004114056405,0.2650110919579687,0.8195105341133737,Very High
2,rhine_meuse,3.5,51.2,SSP5-8.5,2030,0.04,0.3346997368381439,0.0361739216911934,0.3844156062005356,Medium
2,rhine_meuse,3.5,51.2,SSP5-8.5,2050,0.04,0.6566148899932951,0.2121948011510725,0.7403002481242307,High
2,rhine_meuse,3.5,51.2,SSP5-8.5,2080,0.04,0.9460913620036661,0.5065715556988964,0.9744639468343145,Very High
2,rhine_meuse,3.5,51.2,historical,baseline,0.04,0.2540467692757095,0.014224599703121267,0.29407134916481226,Medium
3,mato_grosso,-59.25,-18.0,SSP1-2.6,2030,0.04,0.99,0.22135720094391928,0.9925250291290616,Very High
3,mato_grosso,-59.25,-18.0,SSP1-2.6,2050,0.04,0.99,0.3478931288046268,0.9937397740365244,Very High
3,mato_grosso,-59.25,-18.0,SSP1-2.6,2080,0.04,0.99,0.39704759811569645,0.9942116569419107,Very High
3,mato_grosso,-59.25,-18.0,SSP2-4.5,2030,0.04,0.9878919745843269,0.22692009522826936,0.9910139477100907,Very High
3,mato_grosso,-59.25,-18.0,SSP2-4.5,2050,0.04,0.99,0.46557381906283085,0.9948695086630032,Very High
3,mato_grosso,-59.25,-18.0,SSP2-4.5,2080,0.04,0.99,0.6823321285114919,0.9969503884337103,Very High
3,mato_grosso,-59.25,-18.0,SSP5-8.5,2030,0.04,0.99,0.25879775011611045,0.9928844584011146,Very High
3,mato_grosso,-59.25,-18.0,SSP5-8.5,2050,0.04,0.99,0.5857904189155093,0.9960235880215889,Very High
3,mato_grosso,-59.25,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
3,mato_grosso,-59.25,-18.0,historical,baseline,0.04,0.99,0.19693904470828563,0.9922906148291996,Very High
3,punjab,74.55,29.5,SSP1-2.6,2030,0.04,0.99,0.198363268248773,0.9923042873751882,Very High
3,punjab,74.55,29.5,SSP1-2.6,2050,0.04,0.99,0.3258068359357848,0.9935277456249836,Very High
3,punjab,74.55,29.5,SSP1-2.6,2080,0.04,0.99,0.378840977378233,0.9940368733828311,Very High
3,punjab,74.55,29.5,SSP2-4.5,2030,0.04,0.99,0.20485164992610996,0.9923665758392907,Very High
3,punjab,74.55,29.5,SSP2-4.5,2050,0.04,0.99,0.4222722918115367,0.9944538140013908,Very High
3,punjab,74.55,29.5,SSP2-4.5,2080,0.04,0.99,0.6330336522293395,0.9964771230614017,Very High
3,punjab,74.55,29.5,SSP5-8.5,2030,0.04,0.99,0.2238229401513706,0.9925487002254532,Very High
3,punjab,74.55,29.5,SSP5-8.5,2050,0.04,0.99,0.5588572416177672,0.9957650295195306,Very High
3,punjab,74.55,29.5,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
3,punjab,74.55,29.5,historical,baseline,0.04,0.99,0.1684706954791324,0.9920173186765997,Very High
3,rhine_meuse,3.6,51.2,SSP1-2.6,2030,0.04,0.45659372302617646,0.026087183384314844,0.4919388757367492,Medium
3,rhine_meuse,3.6,51.2,SSP1-2.6,2050,0.04,0.7563442062222244,0.0816868826905442,0.7851977809268041,Very High
3,rhine_meuse,3.6,51.2,SSP1-2.6,2080,0.04,0.6623542208819994,0.11236139768192266,0.7122808696432956,High
3,rhine_meuse,3.6,51.2,SSP2-4.5,2030,0.04,0.678312029432769,0.02827047921666258,0.6999100504181828,High
3,rhine_meuse,3.6,51.2,SSP2-4.5,2050,0.04,0.7954046022470607,0.1273681081101941,0.828604989747429,Very High
3,rhine_meuse,3.6,51.2,SSP2-4.5,2080,0.04,0.8992325805196211,0.23635679525667777,0.9261276590601172,Very High
3,rhine_meuse,3.6,51.2,SSP5-8.5,2030,0.04,0.49545359449729737,0.03405349523378826,0.5321297565878162,High
3,rhine_meuse,3.6,51.2,SSP5-8.5,2050,0.04,0.8139788074128206,0.21802920750508006,0.860355386187283,Very High
3,rhine_meuse,3.6,51.2,SSP5-8.5,2080,0.04,0.9844169359911513,0.5300540335079882,0.9929697298465165,Very High
3,rhine_meuse,3.6,51.2,historical,baseline,0.04,0.5248356082760876,0.01425100435875804,0.5503428909699248,High
4,mato_grosso,-59.0,-18.0,SSP1-2.6,2030,0.04,0.9373064094999375,0.21489190065576935,0.9527476041485732,Very High
4,mato_grosso,-59.0,-18.0,SSP1-2.6,2050,0.04,0.9604953514203826,0.3343608795058261,0.9747559940454708,Very High
4,mato_grosso,-59.0,-18.0,SSP1-2.6,2080,0.04,0.9729622960930163,0.3646363334890313,0.9835083762991561,Very High
4,mato_grosso,-59.0,-18.0,SSP2-4.5,2030,0.04,0.9528252591235533,0.2262454670312496,0.9649583971890142,Very High
4,mato_grosso,-59.0,-18.0,SSP2-4.5,2050,0.04,0.9778839505938988,0.4237481778433589,0.9877653627815948,Very High
4,mato_grosso,-59.0,-18.0,SSP2-4.5,2080,0.04,0.99,0.6662042869408221,0.9967955611546319,Very High
4,mato_grosso,-59.0,-18.0,SSP5-8.5,2030,0.04,0.9531171478033656,0.2414588307450388,0.9658599294176872,Very High
4,mato_grosso,-59.0,-18.0,SSP5-8.5,2050,0.04,0.9860682765736319,0.568311558755198,0.9942264025890087,Very High
4,mato_grosso,-59.0,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
4,mato_grosso,-59.0,-18.0,historical,baseline,0.04,0.9365384686680335,0.18955367498439105,0.9506251217460591,Very High
4,punjab,74.8,29.5,SSP1-2.6,2030,0.04,0.99,0.15209747447194863,0.9918601357549307,Very High
4,punjab,74.8,29.5,SSP1-2.6,2050,0.04,0.99,0.25316244113366515,0.9928303594348832,Very High
4,punjab,74.8,29.5,SSP1-2.6,2080,0.04,0.99,0.31313672187999225,0.993406112530048,Very High
4,punjab,74.8,29.5,SSP2-4.5,2030,0.04,0.99,0.15289796718926293,0.9918678204850169,Very High
4,punjab,74.8,29.5,SSP2-4.5,2050,0.04,0.99,0.35899918462224417,0.9938463921723736,Very High
4,punjab,74.8,29.5,SSP2-4.5,2080,0.04,0.99,0.5584541775296296,0.9957611601042844,Very High
4,punjab,74.8,29.5,SSP5-8.5,2030,0.04,0.99,0.160325243747152,0.9919391223399726,Very High
4,punjab,74.8,29.5,SSP5-8.5,2050,0.04,0.99,0.4863174531847716,0.9950686475505738,Very High
4,punjab,74.8,29.5,SSP5-8.5,2080,0.04,0.99,0.9168741239087795,0.9992019915895243,Very High
4,punjab,74.8,29.5,historical,baseline,0.04,0.99,0.12381513115838678,0.9915886252591205,Very High
4,rhine_meuse,3.7,51.2,SSP1-2.6,2030,0.04,0.5796867975672426,0.014250312815077283,0.6022493364949277,High
4,rhine_meuse,3.7,51.2,SSP1-2.6,2050,0.04,0.5916825889487325,0.06744446561663094,0.6344524849974894,High
4,rhine_meuse,3.7,51.2,SSP1-2.6,2080,0.04,0.5973024745610337,0.09359293479451948,0.6495924330893029,High
4,rhine_meuse,3.7,51.2,SSP2-4.5,2030,0.04,0.5516727669585374,0.016262801781575447,0.576605270927462,High
4,rhine_meuse,3.7,51.2,SSP2-4.5,2050,0.04,0.7145960807904977,0.11700383667541114,0.7580698569666002,Very High
4,rhine_meuse,3.7,51.2,SSP2-4.5,2080,0.04,0.8690657849591993,0.2078580953439748,0.900430260652421,Very High
4,rhine_meuse,3.7,51.2,SSP5-8.5,2030,0.04,0.5041985511609989,0.024115555555555553,0.5355088754032007,High
4,rhine_meuse,3.7,51.2,SSP5-8.5,2050,0.04,0.8644568824484965,0.16526383646166729,0.8913829677385914,Very High
4,rhine_meuse,3.7,51.2,SSP5-8.5,2080,0.04,0.974986697481902,0.4853613151722169,0.9876420994133311,Very High
4,rhine_meuse,3.7,51.2,historical,baseline,0.04,0.4508836281978977,0.01,0.4781198002392819,Medium
5,mato_grosso,-58.75,-18.0,SSP1-2.6,2030,0.04,0.8864606537801051,0.2176689110909706,0.9147276540522595,Very High
5,mato_grosso,-58.75,-18.0,SSP1-2.6,2050,0.04,0.9195770966031855,0.35888048011391005,0.9505017345149334,Very High
5,mato_grosso,-58.75,-18.0,SSP1-2.6,2080,0.04,0.9317154436654843,0.3872847126524948,0.9598345681063363,Very High
5,mato_grosso,-58.75,-18.0,SSP2-4.5,2030,0.04,0.7994957619318926,0.2444597363297785,0.8545705360989043,Very High
5,mato_grosso,-58.75,-18.0,SSP2-4.5,2050,0.04,0.9587944862203643,0.4392033784446416,0.9778164035996104,Very High
5,mato_grosso,-58.75,-18.0,SSP2-4.5,2080,0.04,0.9752783706370399,0.6399747464473068,0.99145560555555,Very High
5,mato_grosso,-58.75,-18.0,SSP5-8.5,2030,0.04,0.8303656174035295,0.24389145792658337,0.8768684745178802,Very High
5,mato_grosso,-58.75,-18.0,SSP5-8.5,2050,0.04,0.9429979358987031,0.5969845406613634,0.9779461954748468,Very High
5,mato_grosso,-58.75,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
5,mato_grosso,-58.75,-18.0,historical,baseline,0.04,0.8158289837864577,0.19782001237335436,0.8581712286329286,Very High
5,punjab,75.05,29.5,SSP1-2.6,2030,0.04,0.99,0.15165002847493614,0.9918558402733594,Very High
5,punjab,75.05,29.5,SSP1-2.6,2050,0.04,0.99,0.267473017397522,0.9929677409670162,Very High
5,punjab,75.05,29.5,SSP1-2.6,2080,0.04,0.99,0.2990127075328048,0.9932705219923149,Very High
5,punjab,75.05,29.5,SSP2-4.5,2030,0.04,0.99,0.1604480958683765,0.9919403017203364,Very High
5,punjab,75.05,29.5,SSP2-4.5,2050,0.04,0.99,0.3693766534373897,0.9939460158729989,Very High
5,punjab,75.05,29.5,SSP2-4.5,2080,0.04,0.99,0.5737715429382771,0.9959082068122075,Very High
5,punjab,75.05,29.5,SSP5-8.5,2030,0.04,0.99,0.17993943365690002,0.9921274185631063,Very High
5,punjab,75.05,29.5,SSP5-8.5,2050,0.04,0.99,0.5141327686299837,0.9953356745788479,Very High
5,punjab,75.05,29.5,SSP5-8.5,2080,0.04,0.99,0.93387868480916,0.9993652353741679,Very High
5,punjab,75.05,29.5,historical,baseline,0.04,0.99,0.13157944435915217,0.9916631626658479,Very High
5,rhine_meuse,3.8,51.2,SSP1-2.6,2030,0.04,0.2720469155485634,0.02605379432225599,0.3193723412676285,Medium
5,rhine_meuse,3.8,51.2,SSP1-2.6,2050,0.04,0.5127399307414316,0.0949060163628836,0.5766244891335666,High
5,rhine_meuse,3.8,51.2,SSP1-2.6,2080,0.04,0.5670054352018972,0.10219098289419241,0.6268034323518,High
5,rhine_meuse,3.8,51.2,SSP2-4.5,2030,0.04,0.4993456664491276,0.030457791307542125,0.5340107119913312,High
5,rhine_meuse,3.8,51.2,SSP2-4.5,2050,0.04,0.721735875769791,0.14504024066474766,0.7716115564638456,Very High
5,rhine_meuse,3.8,51.2,SSP2-4.5,2080,0.04,0.7718588386845177,0.22205730853768993,0.8296184808955808,Very High
5,rhine_meuse,3.8,51.2,SSP5-8.5,2030,0.04,0.47766139470088187,0.03818465685103192,0.5177024465001043,High
5,rhine_meuse,3.8,51.2,SSP5-8.5,2050,0.04,0.7725241851250455,0.19065513454791036,0.8232578725277685,Very High
5,rhine_meuse,3.8,51.2,SSP5-8.5,2080,0.04,0.9779220307100975,0.514812285189861,0.9897165189112804,Very High
5,rhine_meuse,3.8,51.2,historical,baseline,0.04,0.37680037162117713,0.01393951210552838,0.41006797156971964,Medium
6,mato_grosso,-58.5,-18.0,SSP1-2.6,2030,0.04,0.99,0.22643655522354958,0.9925737909301461,Very High
6,mato_grosso,-58.5,-18.0,SSP1-2.6,2050,0.04,0.99,0.33685788609215556,0.9936338357064847,Very High
6,mato_grosso,-58.5,-18.0,SSP1-2.6,2080,0.04,0.99,0.40149801333366114,0.9942543809280031,Very High
6,mato_grosso,-58.5,-18.0,SSP2-4.5,2030,0.04,0.99,0.23204485840461228,0.9926276306406843,Very High
6,mato_grosso,-58.5,-18.0,SSP2-4.5,2050,0.04,0.99,0.4718776427974682,0.9949300253708557,Very High
6,mato_grosso,-58.5,-18.0,SSP2-4.5,2080,0.04,0.99,0.6661456288563158,0.9967949980370207,Very High
6,mato_grosso,-58.5,-18.0,SSP5-8.5,2030,0.04,0.99,0.24583922874198305,0.992760056595923,Very High
6,mato_grosso,-58.5,-18.0,SSP5-8.5,2050,0.04,0.99,0.5694846742654364,0.9958670528729482,Very High
6,mato_grosso,-58.5,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
6,mato_grosso,-58.5,-18.0,historical,baseline,0.04,0.99,0.19890861514758615,0.9923095227054168,Very High
6,punjab,75.3,29.5,SSP1-2.6,2030,0.04,0.99,0.11159237821845942,0.9914712868308972,Very High
6,punjab,75.3,29.5,SSP1-2.6,2050,0.04,0.99,0.24765941734111538,0.9927775304064747,Very High
6,punjab,75.3,29.5,SSP1-2.6,2080,0.04,0.99,0.2898969989418432,0.9931830111898416,Very High
6,punjab,75.3,29.5,SSP2-4.5,2030,0.04,0.99,0.1265921711395209,0.9916152848429394,Very High
6,punjab,75.3,29.5,SSP2-4.5,2050,0.04,0.99,0.3413750050696736,0.9936772000486689,Very High
6,punjab,75.3,29.5,SSP2-4.5,2080,0.04,0.99,0.5465457880603442,0.9956468395653792,Very High
6,punjab,75.3,29.5,SSP5-8.5,2030,0.04,0.99,0.14112046367851133,0.9917547564513137,Very High
6,punjab,75.3,29.5,SSP5-8.5,2050,0.04,0.99,0.45164861687643515,0.9947358267220138,Very High
6,punjab,75.3,29.5,SSP5-8.5,2080,0.04,0.99,0.9237394973713876,0.9992678991747653,Very High
6,punjab,75.3,29.5,historical,baseline,0.04,0.99,0.09538352120950185,0.9913156818036112,Very High
6,rhine_meuse,3.9,51.2,SSP1-2.6,2030,0.04,0.40692121985758894,0.039572388641534846,0.4531751332868146,Medium
6,rhine_meuse,3.9,51.2,SSP1-2.6,2050,0.04,0.4664947506177037,0.08510657562904089,0.5314235732538385,High
6,rhine_meuse,3.9,51.2,SSP1-2.6,2080,0.04,0.5130727972097302,0.11195163749549031,0.5848816911070716,High
6,rhine_meuse,3.9,51.2,SSP2-4.5,2030,0.04,0.42708718838826804,0.03920940119987825,0.4715687264044507,Medium
6,rhine_meuse,3.9,51.2,SSP2-4.5,2050,0.04,0.6337084529600878,0.1361124019064246,0.696222664216682,High
6,rhine_meuse,3.9,51.2,SSP2-4.5,2080,0.04,0.731553761530917,0.254398927728305,0.8078523488801426,Very High
6,rhine_meuse,3.9,51.2,SSP5-8.5,2030,0.04,0.3648029338296776,0.05068490198063715,0.42111792147223237,Medium
6,rhine_meuse,3.9,51.2,SSP5-8.5,2050,0.04,0.706121437042959,0.2119394928334822,0.7776696742054786,Very High
6,rhine_meuse,3.9,51.2,SSP5-8.5,2080,0.04,0.9771140640541366,0.537601242991092,0.9898408687990213,Very High
6,rhine_meuse,3.9,51.2,historical,baseline,0.04,0.3238254849492142,0.022621001571074214,0.36555638052783834,Medium
7,mato_grosso,-58.25,-18.0,SSP1-2.6,2030,0.04,0.9378078862016307,0.17861930427374825,0.9509599343676248,Very High
7,mato_grosso,-58.25,-18.0,SSP1-2.6,2050,0.04,0.9686762284702466,0.3062474761348686,0.9791382922664885,Very High
7,mato_grosso,-58.25,-18.0,SSP1-2.6,2080,0.04,0.9763372519315562,0.3374411887821247,0.9849491562588388,Very High
7,mato_grosso,-58.25,-18.0,SSP2-4.5,2030,0.04,0.9210033730707171,0.1860706960229781,0.9382742372098397,Very High
7,mato_grosso,-58.25,-18.0,SSP2-4.5,2050,0.04,0.9826867296992715,0.4283557090470101,0.9904988491598681,Very High
7,mato_grosso,-58.25,-18.0,SSP2-4.5,2080,0.04,0.99,0.6010215294832869,0.9961698066830396,Very High
7,mato_grosso,-58.25,-18.0,SSP5-8.5,2030,0.04,0.9219094534762138,0.21137036385107597,0.9408788614799448,Very High
7,mato_grosso,-58.25,-18.0,SSP5-8.5,2050,0.04,0.9855996356298787,0.5217551915147954,0.9933885764797065,Very High
7,mato_grosso,-58.25,-18.0,SSP5-8.5,2080,0.04,0.99,0.9499999999999998,0.99952,Very High
7,mato_grosso,-58.25,-18.0,historical,baseline,0.04,0.9236894169728326,0.15315241018605674,0.9379615040187006,Very High
7,punjab,75.55,29.5,SSP1-2.6,2030,0.04,0.99,0.1993685455207441,0.9923139380369992,Very High
7,punjab,75.55,29.5,SSP1-2.6,2050,0.04,0.99,0.31342971463963537,0.9934089252605405,Very High
7,punjab,75.55,29.5,SSP1-2.6,2080,0.04,0.99,0.36121481968225105,0.9938676622689496,Very High
7,punjab,75.55,29.5,SSP2-4.5,2030,0.04,0.99,0.21703046528975042,0.9924834924667816,Very High
7,punjab,75.55,29.5,SSP2-4.5,2050,0.04,0.99,0.44706622971396776,0.9946918358052541,Very High
7,punjab,75.55,29.5,SSP2-4.5,2080,0.04,0.99,0.6342440330472595,0.9964887427172537,Very High
7,punjab,75.55,29.5,SSP5-8.5,2030,0.04,0.99,0.2361506164612008,0.9926670459180276,Very High
7,punjab,75.55,29.5,SSP5-8.5,2050,0.04,0.99,0.553408235298988,0.9957127190588703,Very High
7,punjab,75.55,29.5,SSP5-8.5,2080,0.04,0.99,0.9493750048699878,0.9995140000467518,Very High
7,punjab,75.55,29.5,historical,baseline,0.04,0.99,0.17242733240877697,0.9920553023911243,Very High
